Stammnummer;Zielvariable;Tag;Monat;Dauer;Anruf-ID;Alter;Geschlecht;Art der Anstellung;Familienstand;Schulabschluß;Ausfall Kredit;Kontostand;Haus;Kredit;Kontaktart;Anzahl der Ansprachen;Tage seit letzter Kampagne;Anzahl Kontakte letzte Kampagne;Ergebnis letzte Kampagne
432170890;nein;29;jan;375;68419533;34;w;Technischer Beruf;verheiratet;Studium;nein;297;ja;nein;Handy;2;;0;Unbekannt
432180585;nein;15;may;493;68419933;41;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;2067;ja;nein;Handy;7;;0;Unbekannt
432158844;ja;23;jul;1201;68427252;36;m;Verwaltung;verheiratet;Abitur;nein;212;ja;ja;Handy;6;;0;Unbekannt
432168828;nein;20;nov;282;68430842;33;w;Verwaltung;single;Abitur;nein;-281;ja;ja;Handy;1;;0;Unbekannt
432169845;nein;21;nov;360;68435737;34;m;Technischer Beruf;verheiratet;Unbekannt;nein;863;nein;nein;Handy;2;;0;Unbekannt
432154111;nein;20;jun;27;68439395;43;m;Verwaltung;verheiratet;Abitur;nein;584;nein;nein;Unbekannt;1;;0;Unbekannt
432165760;nein;27;aug;183;68439707;37;w;Gründer;verheiratet;Studium;nein;298;nein;nein;Handy;5;;0;Unbekannt
432160845;nein;31;jul;80;68440928;39;w;Management;single;Real-/Hauptschule;nein;375;nein;nein;Festnetz;2;;0;Unbekannt
432160223;nein;30;jul;189;68445639;33;m;Arbeitslos;verheiratet;Abitur;nein;66;nein;ja;Handy;8;;0;Unbekannt
432155999;nein;9;jul;137;68447344;42;m;Arbeiter;verheiratet;Abitur;nein;0;ja;nein;Unbekannt;16;;0;Unbekannt
432164932;nein;22;aug;34;68452079;31;w;Technischer Beruf;geschieden;Studium;nein;75;nein;nein;Handy;9;;0;Unbekannt
432173055;nein;6;feb;68;68453576;40;w;Arbeiter;verheiratet;Unbekannt;nein;638;ja;ja;Handy;3;254;2;Kein Erfolg
432175983;nein;20;apr;231;68453676;35;m;Gründer;verheiratet;Studium;nein;129;ja;nein;Handy;3;151;5;Sonstiges
432162346;nein;8;aug;88;68453902;39;w;Management;verheiratet;Studium;nein;-468;ja;ja;Handy;2;;0;Unbekannt
432179143;nein;12;may;223;68455993;31;w;Technischer Beruf;single;Abitur;nein;1;ja;nein;Handy;1;;0;Unbekannt
432182679;nein;17;jun;151;68459156;37;m;Management;verheiratet;Studium;nein;26;nein;nein;Handy;7;62;4;Kein Erfolg
432143863;nein;8;may;383;68459435;40;m;Verwaltung;single;Abitur;nein;118;ja;nein;Unbekannt;3;;0;Unbekannt
432158333;nein;22;jul;108;68462472;47;w;Technischer Beruf;single;Abitur;nein;-504;nein;ja;Handy;1;;0;Unbekannt
432146757;nein;20;may;226;68463067;37;m;Management;verheiratet;Studium;nein;425;ja;nein;Unbekannt;1;;0;Unbekannt
432150875;nein;3;jun;676;68467178;53;m;Gründer;geschieden;Unbekannt;nein;4736;ja;nein;Unbekannt;5;;0;Unbekannt
432153170;nein;17;jun;306;68475095;45;w;Rentner;geschieden;Abitur;nein;1735;nein;ja;Unbekannt;1;;0;Unbekannt
432180869;ja;15;may;858;68478239;31;w;Management;single;Studium;nein;2734;ja;nein;Handy;3;;0;Unbekannt
432171542;nein;2;feb;194;68478884;44;w;Management;verheiratet;Abitur;nein;991;nein;nein;Handy;1;;0;Unbekannt
432164325;nein;20;aug;174;68484731;37;w;Management;single;Studium;nein;361;nein;nein;Handy;2;;0;Unbekannt
432185279;nein;8;feb;145;68485098;84;m;Rentner;geschieden;Real-/Hauptschule;nein;2619;nein;nein;Festnetz;2;115;2;Kein Erfolg
432146293;nein;16;may;523;68489127;25;m;Verwaltung;single;Abitur;nein;304;nein;nein;Unbekannt;3;;0;Unbekannt
432187426;ja;21;oct;212;68490205;63;m;Rentner;single;Studium;nein;791;nein;nein;Handy;2;;0;Unbekannt
432167962;nein;19;nov;53;68490741;54;m;Arbeitslos;verheiratet;Real-/Hauptschule;nein;6427;ja;nein;Festnetz;1;;0;Unbekannt
432151850;nein;6;jun;264;68494628;41;w;Hausfrau;single;Real-/Hauptschule;nein;21;nein;nein;Unbekannt;1;;0;Unbekannt
432156475;nein;11;jul;348;68496155;56;m;Management;verheiratet;Studium;nein;-762;ja;ja;Handy;2;;0;Unbekannt
432162877;nein;12;aug;61;68496594;33;m;Management;verheiratet;Studium;nein;1504;nein;nein;Handy;2;;0;Unbekannt
432165626;nein;27;aug;116;68496991;39;m;Management;verheiratet;Studium;nein;1041;nein;nein;Handy;7;;0;Unbekannt
432173676;ja;12;mar;119;68497529;31;m;Management;geschieden;Studium;nein;71;nein;nein;Handy;1;;0;Unbekannt
432181084;nein;18;may;33;68499995;38;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;1428;ja;nein;Festnetz;5;;0;Unbekannt
432142766;nein;6;may;623;68500684;33;m;Technischer Beruf;verheiratet;Abitur;ja;72;ja;nein;Unbekannt;1;;0;Unbekannt
432177115;ja;6;may;488;68501159;39;w;Technischer Beruf;geschieden;Studium;ja;3;nein;nein;Handy;1;;0;Unbekannt
432181135;nein;18;may;18;68502451;33;m;Arbeiter;verheiratet;Abitur;nein;523;ja;nein;Handy;5;360;5;Kein Erfolg
432147932;nein;23;may;61;68503056;37;w;Dienstleistung;verheiratet;Abitur;nein;-21;ja;ja;Unbekannt;2;;0;Unbekannt
432181620;nein;18;may;5;68505574;27;w;Technischer Beruf;single;Abitur;nein;78;ja;ja;Handy;2;;0;Unbekannt
432149121;ja;28;may;1183;68508027;23;w;Dienstleistung;single;Abitur;nein;665;ja;nein;Unbekannt;1;;0;Unbekannt
432171406;nein;2;feb;210;68510314;41;m;Verwaltung;verheiratet;Studium;nein;108;ja;nein;Handy;1;;0;Unbekannt
432168580;nein;20;nov;301;68511649;38;m;Management;single;Studium;nein;8953;nein;ja;Handy;1;;0;Unbekannt
432149541;nein;29;may;122;68511662;38;m;Technischer Beruf;single;Abitur;nein;2079;ja;ja;Unbekannt;1;;0;Unbekannt
432179265;nein;12;may;210;68515917;52;w;Hausfrau;verheiratet;Abitur;nein;411;ja;nein;Festnetz;3;;0;Unbekannt
432175913;nein;20;apr;198;68516153;33;m;Arbeiter;verheiratet;Abitur;nein;526;ja;nein;Handy;3;;0;Unbekannt
432144243;nein;9;may;153;68519105;57;m;Selbständig;verheiratet;Studium;ja;-3313;ja;ja;Unbekannt;1;;0;Unbekannt
432183742;ja;2;sep;378;68520866;48;m;Technischer Beruf;verheiratet;Abitur;nein;568;ja;nein;Handy;2;386;1;Erfolg
432183609;nein;25;aug;68;68522397;57;w;Hausfrau;verheiratet;Abitur;nein;5631;nein;nein;Festnetz;1;90;5;Sonstiges
432175760;nein;20;apr;98;68524650;30;w;Verwaltung;verheiratet;Abitur;nein;1165;nein;nein;Handy;2;;0;Unbekannt
432168606;nein;20;nov;48;68525144;43;m;Verwaltung;verheiratet;Unbekannt;nein;1998;ja;nein;Handy;4;;0;Unbekannt
432175711;nein;20;apr;245;68526077;35;w;Selbständig;verheiratet;Abitur;nein;598;ja;nein;Handy;1;;0;Unbekannt
432152190;nein;9;jun;80;68526771;51;w;Verwaltung;verheiratet;Unbekannt;nein;3558;ja;nein;Unbekannt;3;;0;Unbekannt
432172498;nein;4;feb;244;68529137;37;w;Technischer Beruf;verheiratet;Abitur;nein;277;ja;nein;Handy;2;;0;Unbekannt
432173106;nein;6;feb;199;68529797;34;w;Technischer Beruf;verheiratet;Abitur;nein;904;nein;nein;Handy;3;;0;Unbekannt
432151655;nein;5;jun;96;68532222;52;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;-133;nein;nein;Unbekannt;2;;0;Unbekannt
432148666;nein;27;may;395;68533233;60;m;Technischer Beruf;verheiratet;Studium;nein;1626;ja;ja;Unbekannt;2;;0;Unbekannt
432185294;ja;8;feb;469;68538434;35;m;Management;verheiratet;Studium;nein;62;nein;nein;Handy;2;185;2;Kein Erfolg
432164936;nein;22;aug;309;68539500;54;w;Management;geschieden;Abitur;nein;2762;nein;nein;Handy;7;;0;Unbekannt
432158372;nein;22;jul;59;68545594;53;m;Management;verheiratet;Abitur;nein;0;ja;ja;Handy;1;;0;Unbekannt
432164194;nein;20;aug;88;68549093;30;m;Technischer Beruf;single;Studium;nein;1;nein;nein;Handy;2;;0;Unbekannt
432157880;nein;21;jul;179;68550785;42;w;Arbeiter;single;Studium;nein;1736;nein;nein;Festnetz;2;;0;Unbekannt
432150366;nein;2;jun;517;68557405;59;w;Rentner;geschieden;Studium;nein;4;ja;nein;Unbekannt;2;;0;Unbekannt
432170134;nein;28;jan;263;68562505;48;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;1678;nein;nein;Handy;2;;0;Unbekannt
432147728;nein;23;may;465;68563313;24;m;Dienstleistung;verheiratet;Abitur;nein;45;ja;ja;Unbekannt;1;;0;Unbekannt
432153411;nein;17;jun;193;68563623;57;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;4073;nein;nein;Unbekannt;3;;0;Unbekannt
432185799;nein;12;apr;119;68575196;29;w;Verwaltung;single;Abitur;nein;1992;nein;nein;Handy;2;;0;Unbekannt
432178437;nein;11;may;62;68576150;39;m;Verwaltung;single;Unbekannt;nein;0;ja;nein;Handy;1;;0;Unbekannt
432147560;nein;23;may;158;68576485;30;w;Dienstleistung;single;Abitur;nein;399;ja;ja;Unbekannt;3;;0;Unbekannt
432154057;nein;20;jun;157;68577594;58;w;Technischer Beruf;verheiratet;Abitur;nein;683;nein;nein;Unbekannt;2;;0;Unbekannt
432179506;nein;13;may;205;68579924;33;m;Management;verheiratet;Abitur;nein;350;ja;nein;Handy;1;350;2;Kein Erfolg
432145513;nein;14;may;159;68582971;55;m;Management;verheiratet;Studium;nein;0;ja;nein;Unbekannt;2;;0;Unbekannt
432163254;nein;13;aug;84;68583282;43;m;Technischer Beruf;verheiratet;Studium;nein;1201;ja;ja;Handy;3;;0;Unbekannt
432151589;ja;5;jun;1018;68585635;45;w;Arbeiter;geschieden;Real-/Hauptschule;nein;844;nein;nein;Unbekannt;3;;0;Unbekannt
432166720;nein;17;nov;1070;68586638;57;m;Hausfrau;verheiratet;Studium;nein;3760;nein;nein;Handy;1;;0;Unbekannt
432166947;nein;17;nov;226;68588890;59;w;Management;verheiratet;Studium;nein;3640;nein;nein;Handy;2;;0;Unbekannt
432172921;nein;6;feb;124;68590725;30;w;Management;single;Studium;nein;640;nein;nein;Handy;4;213;2;Kein Erfolg
432150233;nein;30;may;72;68592504;41;w;Technischer Beruf;single;Abitur;nein;568;ja;nein;Unbekannt;2;;0;Unbekannt
432180960;nein;15;may;340;68593658;30;w;Verwaltung;geschieden;Abitur;nein;891;nein;nein;Handy;2;368;1;Kein Erfolg
432153510;nein;18;jun;173;68595238;60;w;Rentner;verheiratet;Abitur;nein;1524;nein;nein;Unbekannt;1;;0;Unbekannt
432172041;nein;3;feb;426;68597583;47;m;Arbeitslos;verheiratet;Abitur;nein;3188;ja;nein;Handy;3;;0;Unbekannt
432148788;nein;27;may;30;68603994;31;w;Arbeiter;single;Abitur;nein;369;ja;ja;Unbekannt;8;;0;Unbekannt
432179191;ja;12;may;609;68604873;31;m;Verwaltung;single;Studium;nein;355;ja;nein;Handy;1;;0;Unbekannt
432173275;nein;9;feb;844;68606756;29;w;Management;verheiratet;Abitur;nein;160;nein;nein;Handy;2;;0;Unbekannt
432146969;nein;20;may;309;68606860;34;m;Dienstleistung;verheiratet;Abitur;nein;-508;ja;nein;Unbekannt;2;;0;Unbekannt
432161966;nein;7;aug;276;68607121;50;m;Arbeiter;verheiratet;Unbekannt;nein;123;ja;nein;Handy;2;;0;Unbekannt
432152227;nein;9;jun;58;68609938;44;w;Management;verheiratet;Studium;nein;349;nein;nein;Unbekannt;1;;0;Unbekannt
432169669;nein;21;nov;77;68611227;32;m;Technischer Beruf;single;Abitur;nein;5600;ja;nein;Handy;1;;0;Unbekannt
432145295;nein;14;may;413;68613880;32;m;Arbeiter;single;Abitur;nein;2285;ja;nein;Unbekannt;2;;0;Unbekannt
432154444;nein;20;jun;13;68616073;23;w;Dienstleistung;verheiratet;Abitur;nein;-19;ja;nein;Unbekannt;10;;0;Unbekannt
432146253;nein;16;may;1161;68616870;36;w;Management;single;Studium;nein;146;ja;nein;Unbekannt;3;;0;Unbekannt
432187147;ja;15;sep;511;68618439;72;m;Rentner;verheiratet;Studium;nein;3561;nein;nein;Festnetz;3;184;7;Erfolg
432161959;nein;7;aug;391;68624955;45;w;Gründer;verheiratet;Studium;nein;169;nein;nein;Handy;4;;0;Unbekannt
432183528;nein;20;aug;262;68625320;34;w;Management;verheiratet;Studium;nein;4859;nein;nein;Handy;2;112;2;Kein Erfolg
432151569;nein;5;jun;517;68632507;42;m;Management;verheiratet;Studium;nein;477;ja;nein;Unbekannt;3;;0;Unbekannt
432153535;nein;18;jun;163;68635976;49;m;Rentner;single;Unbekannt;nein;332;nein;nein;Unbekannt;2;;0;Unbekannt
432152856;nein;16;jun;186;68637344;36;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;6085;ja;nein;Unbekannt;6;;0;Unbekannt
432187416;ja;21;oct;453;68637396;52;w;Technischer Beruf;verheiratet;Abitur;nein;371;ja;ja;Handy;1;183;3;Erfolg
432175847;nein;20;apr;400;68638020;34;w;Arbeiter;verheiratet;Abitur;nein;745;ja;nein;Handy;5;332;4;Kein Erfolg
432162660;nein;11;aug;129;68639246;40;w;Technischer Beruf;verheiratet;Abitur;nein;4186;nein;nein;Handy;1;;0;Unbekannt
432143042;nein;6;may;346;68639964;44;w;Gründer;verheiratet;Studium;nein;1631;ja;nein;Unbekannt;2;;0;Unbekannt
432174783;nein;16;apr;137;68640442;33;m;Technischer Beruf;verheiratet;Studium;nein;67;ja;nein;Handy;2;;0;Unbekannt
432153150;nein;17;jun;83;68641506;50;w;Verwaltung;verheiratet;Abitur;ja;-437;ja;ja;Unbekannt;1;;0;Unbekannt
432182055;nein;27;may;198;68641776;28;w;Management;single;Studium;nein;0;nein;nein;Festnetz;2;;0;Unbekannt
432171213;nein;30;jan;276;68642981;30;w;Technischer Beruf;verheiratet;Studium;nein;1454;nein;nein;Festnetz;3;;0;Unbekannt
432157378;nein;17;jul;80;68645591;35;w;Verwaltung;verheiratet;Abitur;nein;0;nein;nein;Handy;5;;0;Unbekannt
432164956;nein;22;aug;398;68646116;32;w;Selbständig;verheiratet;Studium;nein;102;nein;nein;Handy;5;;0;Unbekannt
432182355;nein;3;jun;1361;68648661;58;w;Management;verheiratet;Studium;nein;2261;ja;nein;Handy;1;391;1;Kein Erfolg
432161237;nein;4;aug;343;68649630;46;m;Unbekannt;verheiratet;Unbekannt;nein;0;nein;nein;Handy;1;;0;Unbekannt
432148104;nein;26;may;396;68650413;32;m;Arbeiter;verheiratet;Abitur;nein;358;nein;nein;Unbekannt;1;;0;Unbekannt
432143254;nein;7;may;221;68652192;50;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;377;ja;nein;Unbekannt;1;;0;Unbekannt
432143314;nein;7;may;129;68655911;29;m;Dienstleistung;single;Abitur;nein;703;ja;nein;Unbekannt;5;;0;Unbekannt
432176853;nein;5;may;252;68657428;59;m;Verwaltung;geschieden;Real-/Hauptschule;nein;191;ja;nein;Handy;1;;0;Unbekannt
432158279;ja;22;jul;1352;68657782;47;m;Verwaltung;verheiratet;Abitur;nein;290;ja;nein;Handy;2;;0;Unbekannt
432154311;nein;20;jun;16;68662456;37;w;Management;single;Unbekannt;nein;146;ja;nein;Unbekannt;8;;0;Unbekannt
432161477;nein;5;aug;229;68663160;43;w;Selbständig;single;Studium;nein;2169;nein;nein;Handy;2;;0;Unbekannt
432162420;nein;11;aug;176;68664362;35;m;Technischer Beruf;single;Studium;nein;0;nein;nein;Handy;3;;0;Unbekannt
432161201;nein;4;aug;243;68669995;46;m;Management;verheiratet;Abitur;nein;231;nein;ja;Handy;1;;0;Unbekannt
432182887;nein;8;jul;243;68671667;34;m;Selbständig;verheiratet;Studium;nein;980;nein;nein;Handy;1;348;3;Kein Erfolg
432169520;nein;21;nov;397;68672683;50;w;Verwaltung;verheiratet;Abitur;nein;231;ja;nein;Handy;2;;0;Unbekannt
432161173;nein;4;aug;491;68672996;47;m;Management;verheiratet;Studium;nein;0;nein;nein;Handy;1;;0;Unbekannt
432145675;nein;15;may;219;68677262;26;w;Arbeiter;verheiratet;Abitur;nein;800;ja;nein;Unbekannt;1;;0;Unbekannt
432148683;nein;27;may;405;68677989;34;m;Verwaltung;verheiratet;Abitur;nein;-549;ja;ja;Unbekannt;1;;0;Unbekannt
432149295;nein;28;may;279;68690567;34;m;Management;verheiratet;Studium;nein;-304;ja;nein;Unbekannt;2;;0;Unbekannt
432173252;ja;9;feb;126;68691631;33;m;Arbeiter;single;Studium;nein;700;nein;nein;Handy;1;88;1;Erfolg
432163691;nein;18;aug;142;68696899;60;m;Rentner;verheiratet;Real-/Hauptschule;nein;0;nein;nein;Handy;3;;0;Unbekannt
432154567;nein;20;jun;124;68698290;53;m;Arbeiter;verheiratet;Unbekannt;nein;-491;ja;nein;Unbekannt;4;;0;Unbekannt
432158907;nein;24;jul;92;68698857;46;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;0;nein;nein;Handy;1;;0;Unbekannt
432163199;nein;13;aug;79;68699650;59;w;Arbeiter;verheiratet;Abitur;nein;10054;nein;nein;Festnetz;6;;0;Unbekannt
432157963;nein;21;jul;150;68700130;55;m;Technischer Beruf;verheiratet;Studium;nein;647;ja;nein;Handy;4;;0;Unbekannt
432149513;nein;29;may;202;68701474;54;w;Technischer Beruf;verheiratet;Abitur;nein;-939;ja;nein;Unbekannt;1;;0;Unbekannt
432186224;nein;8;jun;149;68701480;68;w;Rentner;verheiratet;Unbekannt;nein;3701;nein;nein;Festnetz;1;;0;Unbekannt
432148609;nein;27;may;90;68704833;25;w;Arbeiter;single;Abitur;nein;-143;ja;ja;Unbekannt;1;;0;Unbekannt
432172905;nein;5;feb;60;68706193;37;m;Arbeiter;single;Abitur;nein;111;ja;nein;Handy;2;272;2;Kein Erfolg
432181428;nein;18;may;153;68710271;33;m;Technischer Beruf;single;Unbekannt;nein;135;ja;nein;Handy;1;;0;Unbekannt
432154396;nein;20;jun;100;68710453;49;w;Technischer Beruf;verheiratet;Studium;nein;6138;nein;nein;Unbekannt;3;;0;Unbekannt
432173987;nein;6;apr;294;68711486;45;m;Arbeiter;verheiratet;Abitur;nein;146;ja;ja;Handy;1;305;15;Kein Erfolg
432173319;nein;9;feb;278;68711510;51;w;Management;verheiratet;Studium;nein;285;nein;nein;Handy;2;;0;Unbekannt
432158469;nein;22;jul;181;68714085;34;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;197;ja;nein;Handy;1;;0;Unbekannt
432145030;nein;13;may;232;68715896;37;m;Technischer Beruf;verheiratet;Abitur;nein;511;ja;nein;Unbekannt;4;;0;Unbekannt
432163647;nein;18;aug;98;68718189;48;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;2227;nein;nein;Handy;12;;0;Unbekannt
432143947;nein;8;may;43;68720951;60;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;136;ja;nein;Unbekannt;2;;0;Unbekannt
432164863;nein;22;aug;72;68724924;32;m;Management;single;Studium;nein;17;nein;nein;Handy;4;;0;Unbekannt
432144487;nein;12;may;398;68725785;46;w;Dienstleistung;verheiratet;Abitur;nein;997;ja;nein;Unbekannt;1;;0;Unbekannt
432171684;nein;2;feb;182;68726505;43;w;Management;verheiratet;Real-/Hauptschule;nein;73;nein;nein;Handy;2;;0;Unbekannt
432181315;ja;18;may;843;68728516;23;m;Dienstleistung;single;Abitur;nein;279;ja;nein;Handy;1;370;1;Kein Erfolg
432175522;nein;20;apr;90;68732373;34;m;Arbeiter;single;Abitur;nein;550;ja;nein;Handy;3;346;1;Kein Erfolg
432187234;ja;24;sep;249;68735836;49;w;Management;verheiratet;Studium;nein;1167;ja;ja;Handy;1;91;14;Erfolg
432153261;nein;17;jun;167;68742079;51;w;Arbeiter;geschieden;Real-/Hauptschule;nein;886;nein;nein;Unbekannt;1;;0;Unbekannt
432151072;nein;4;jun;96;68743958;49;m;Dienstleistung;single;Abitur;nein;308;ja;nein;Unbekannt;3;;0;Unbekannt
432151634;nein;5;jun;58;68744966;57;m;Technischer Beruf;verheiratet;Real-/Hauptschule;nein;0;nein;nein;Unbekannt;8;;0;Unbekannt
432172446;nein;4;feb;279;68745170;50;m;Arbeitslos;verheiratet;Abitur;nein;12495;ja;nein;Handy;2;;0;Unbekannt
432142464;nein;5;may;364;68746196;33;w;Management;single;Studium;nein;-67;ja;nein;Unbekannt;1;;0;Unbekannt
432147112;ja;20;may;719;68746282;31;m;Arbeiter;verheiratet;Abitur;nein;3311;ja;nein;Unbekannt;1;;0;Unbekannt
432148185;nein;26;may;123;68746733;32;m;Management;single;Studium;nein;2619;ja;nein;Unbekannt;14;;0;Unbekannt
432157902;nein;21;jul;91;68750731;37;w;Technischer Beruf;verheiratet;Studium;nein;-86;ja;nein;Handy;4;;0;Unbekannt
432176007;nein;20;apr;196;68753796;37;w;Management;geschieden;Abitur;nein;1448;ja;nein;Handy;2;283;2;Kein Erfolg
432149863;nein;30;may;288;68756648;26;w;Dienstleistung;geschieden;Abitur;nein;1600;ja;ja;Unbekannt;3;;0;Unbekannt
432180928;nein;15;may;550;68757602;44;w;Dienstleistung;single;Abitur;nein;532;ja;nein;Handy;2;340;2;Kein Erfolg
432158185;ja;21;jul;1002;68759037;26;w;Technischer Beruf;single;Abitur;nein;223;nein;ja;Handy;3;;0;Unbekannt
432184331;nein;27;oct;157;68760238;52;m;Technischer Beruf;verheiratet;Abitur;nein;1373;nein;nein;Handy;1;;0;Unbekannt
432183494;ja;18;aug;193;68761369;55;m;Technischer Beruf;verheiratet;Abitur;nein;1938;nein;ja;Handy;1;386;3;Erfolg
432186937;nein;20;aug;4;68762440;22;w;Dienstleistung;single;Unbekannt;nein;739;nein;nein;Unbekannt;1;;0;Unbekannt
432155749;nein;9;jul;199;68762623;35;w;Verwaltung;verheiratet;Abitur;nein;332;nein;nein;Handy;2;;0;Unbekannt
432180584;ja;15;may;859;68763178;22;w;Arbeiter;single;Abitur;nein;-51;ja;nein;Handy;1;;0;Unbekannt
432148776;nein;27;may;466;68763302;28;w;Management;verheiratet;Studium;nein;13186;ja;nein;Unbekannt;2;;0;Unbekannt
432147706;nein;23;may;14;68763532;29;w;Hausfrau;verheiratet;Abitur;nein;823;ja;nein;Unbekannt;2;;0;Unbekannt
432168080;nein;19;nov;405;68765938;46;w;Dienstleistung;verheiratet;Abitur;nein;2420;nein;nein;Handy;2;;0;Unbekannt
432159503;nein;28;jul;52;68768675;31;w;Management;single;Studium;nein;949;ja;nein;Handy;7;;0;Unbekannt
432164730;nein;22;aug;215;68773406;30;m;Technischer Beruf;single;Studium;nein;1109;nein;nein;Handy;2;;0;Unbekannt
432161362;nein;5;aug;36;68777835;50;m;Management;verheiratet;Studium;nein;511;ja;nein;Handy;1;;0;Unbekannt
432162972;nein;12;aug;127;68781425;48;m;Management;verheiratet;Abitur;nein;286;nein;nein;Handy;1;;0;Unbekannt
432149032;nein;28;may;154;68784887;31;m;Arbeiter;verheiratet;Abitur;nein;298;ja;nein;Unbekannt;3;;0;Unbekannt
432149372;nein;28;may;198;68785156;40;w;Management;verheiratet;Studium;nein;481;ja;nein;Unbekannt;2;;0;Unbekannt
432178766;ja;11;may;819;68792905;25;w;Student;single;Real-/Hauptschule;nein;373;ja;nein;Handy;2;;0;Unbekannt
432165819;nein;28;aug;78;68795098;43;m;Management;single;Abitur;nein;465;nein;nein;Handy;12;;0;Unbekannt
432185086;ja;27;jan;245;68795233;42;m;Unbekannt;single;Unbekannt;nein;942;nein;nein;Handy;1;92;2;Erfolg
432147253;nein;21;may;359;68797402;31;w;Technischer Beruf;verheiratet;Studium;nein;4315;ja;nein;Unbekannt;1;;0;Unbekannt
432168410;nein;19;nov;130;68804503;57;m;Rentner;geschieden;Studium;nein;3875;nein;nein;Handy;2;;0;Unbekannt
432148061;nein;26;may;76;68807893;48;w;Verwaltung;geschieden;Abitur;nein;-212;ja;ja;Unbekannt;1;;0;Unbekannt
432156860;nein;15;jul;376;68809066;56;m;Management;verheiratet;Studium;nein;1631;ja;nein;Handy;3;;0;Unbekannt
432185691;nein;23;mar;158;68810601;42;w;Arbeitslos;verheiratet;Abitur;nein;0;ja;ja;Handy;1;330;12;Kein Erfolg
432181812;nein;25;may;327;68814889;26;w;Student;single;Studium;nein;5741;nein;nein;Handy;1;;0;Unbekannt
432159179;nein;24;jul;242;68822172;41;m;Dienstleistung;geschieden;Abitur;nein;1838;ja;ja;Festnetz;4;;0;Unbekannt
432144551;nein;12;may;619;68825251;40;m;Management;single;Unbekannt;nein;838;ja;nein;Unbekannt;3;;0;Unbekannt
432183399;ja;14;aug;436;68825666;47;m;Arbeitslos;verheiratet;Abitur;nein;926;nein;nein;Handy;1;403;5;Erfolg
432150655;nein;2;jun;1576;68826166;36;w;Management;verheiratet;Studium;nein;0;ja;nein;Unbekannt;3;;0;Unbekannt
432184875;nein;21;dec;116;68828862;44;m;Arbeiter;verheiratet;Abitur;nein;1025;ja;nein;Handy;2;202;1;Kein Erfolg
432145871;nein;15;may;619;68832404;40;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;902;ja;nein;Unbekannt;4;;0;Unbekannt
432143913;nein;8;may;200;68832677;51;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;202;ja;nein;Unbekannt;2;;0;Unbekannt
432151221;nein;4;jun;222;68833116;44;m;Arbeiter;verheiratet;Abitur;nein;406;ja;nein;Unbekannt;1;;0;Unbekannt
432183110;ja;10;aug;290;68834187;61;w;Selbständig;geschieden;Studium;nein;52587;nein;nein;Handy;1;;0;Unbekannt
432154902;nein;3;jul;251;68841304;40;w;Dienstleistung;geschieden;Abitur;nein;1155;nein;ja;Unbekannt;1;;0;Unbekannt
432176598;nein;4;may;347;68841726;48;w;Management;geschieden;Studium;nein;428;ja;nein;Handy;2;167;2;Kein Erfolg
432178308;nein;8;may;295;68847540;38;w;Management;geschieden;Studium;nein;637;ja;nein;Handy;2;343;1;Sonstiges
432175258;nein;17;apr;473;68852834;47;w;Dienstleistung;geschieden;Real-/Hauptschule;nein;91;ja;nein;Handy;2;339;1;Kein Erfolg
432170550;nein;29;jan;203;68857682;32;m;Arbeitslos;verheiratet;Abitur;nein;262;nein;nein;Handy;1;;0;Unbekannt
